age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
50;management;married;tertiary;no;3327;no;no;cellular;25;aug;74;7;-1;0;unknown;no
28;blue-collar;married;primary;no;4;yes;no;unknown;23;may;7;1;-1;0;unknown;no
26;admin.;single;secondary;no;1200;no;no;cellular;29;jan;232;3;-1;0;unknown;no
53;technician;married;secondary;no;0;no;no;cellular;26;aug;392;2;-1;0;unknown;no
52;admin.;divorced;secondary;no;1426;no;no;cellular;17;jul;115;1;-1;0;unknown;no
43;blue-collar;married;secondary;no;5997;yes;no;cellular;15;may;270;3;-1;0;unknown;no
47;services;divorced;secondary;no;28;yes;no;cellular;16;jul;142;1;-1;0;unknown;no
35;blue-collar;married;primary;no;2708;yes;no;unknown;30;may;178;2;-1;0;unknown;no
35;management;single;secondary;no;73;yes;no;unknown;28;may;79;2;-1;0;unknown;no
27;self-employed;single;tertiary;yes;5;no;yes;cellular;18;jul;384;1;-1;0;unknown;no
46;self-employed;married;secondary;no;942;no;no;cellular;11;aug;53;4;-1;0;unknown;no
41;blue-collar;single;secondary;no;537;yes;no;cellular;5;may;233;1;-1;0;unknown;no
38;technician;married;secondary;no;-6;no;no;cellular;26;aug;700;2;-1;0;unknown;no
29;services;divorced;secondary;no;161;yes;yes;cellular;12;may;286;5;-1;0;unknown;no
34;admin.;married;secondary;no;774;yes;yes;cellular;14;may;163;1;175;6;other;no
50;blue-collar;married;primary;no;0;no;no;unknown;5;may;233;3;-1;0;unknown;no
50;management;married;tertiary;no;938;no;no;cellular;6;aug;148;2;98;1;success;no
59;technician;married;secondary;no;4322;no;no;unknown;17;jun;174;1;-1;0;unknown;no
31;services;single;secondary;no;297;no;no;cellular;30;jan;229;1;-1;0;unknown;no
40;services;married;secondary;no;1938;no;no;unknown;29;may;37;1;-1;0;unknown;no
35;technician;divorced;secondary;no;2777;yes;no;cellular;7;may;633;1;-1;0;unknown;no
65;retired;divorced;primary;no;1840;no;no;cellular;1;sep;191;2;92;7;failure;no
40;entrepreneur;divorced;tertiary;no;992;yes;no;cellular;31;jul;196;2;-1;0;unknown;no
29;management;single;tertiary;no;0;yes;no;cellular;12;may;116;2;-1;0;unknown;no
50;services;married;secondary;no;206;yes;no;unknown;6;may;154;1;-1;0;unknown;no
29;technician;single;tertiary;no;940;yes;no;cellular;15;may;757;1;330;1;failure;no
26;student;single;tertiary;no;10086;no;no;cellular;8;jul;475;3;78;2;success;no
50;technician;married;secondary;no;2406;yes;no;telephone;14;jul;197;5;-1;0;unknown;no
36;technician;married;tertiary;no;1179;yes;no;cellular;25;sep;79;1;-1;0;unknown;no
29;entrepreneur;married;secondary;no;0;yes;no;unknown;19;jun;211;1;-1;0;unknown;no
35;technician;divorced;secondary;no;0;no;no;unknown;21;may;162;1;-1;0;unknown;no
44;housemaid;married;primary;no;882;no;no;telephone;14;aug;187;4;-1;0;unknown;no
29;student;single;secondary;no;1854;no;no;telephone;4;may;390;3;-1;0;unknown;no
34;blue-collar;married;primary;no;365;yes;no;unknown;9;may;85;2;-1;0;unknown;no
50;blue-collar;divorced;secondary;no;204;yes;yes;unknown;14;may;421;1;-1;0;unknown;no
45;blue-collar;married;primary;no;528;yes;no;cellular;14;may;16;7;-1;0;unknown;no
51;blue-collar;married;primary;yes;-283;yes;no;unknown;12;may;38;4;-1;0;unknown;no
49;services;married;secondary;no;-301;yes;no;cellular;12;may;187;4;-1;0;unknown;no
40;services;married;secondary;no;69;yes;no;unknown;9;may;143;3;-1;0;unknown;no
45;admin.;married;secondary;no;111;yes;no;cellular;11;aug;173;1;-1;0;unknown;no
46;technician;divorced;secondary;no;79;no;no;unknown;5;may;144;1;-1;0;unknown;no
57;entrepreneur;married;unknown;no;20584;no;no;telephone;31;jul;28;2;-1;0;unknown;no
34;technician;single;secondary;no;3311;no;no;cellular;1;oct;197;2;-1;0;unknown;no
49;self-employed;married;tertiary;no;202;yes;no;cellular;18;nov;139;1;166;3;other;no
48;management;single;tertiary;no;1437;yes;yes;unknown;17;jun;34;2;-1;0;unknown;no
37;services;married;primary;no;0;yes;no;cellular;12;may;631;1;344;1;success;no
33;blue-collar;married;primary;no;149;yes;no;cellular;14;may;21;2;-1;0;unknown;no
26;blue-collar;single;secondary;no;179;no;no;cellular;30;jul;103;3;-1;0;unknown;no
35;blue-collar;married;primary;no;424;yes;no;unknown;27;may;177;2;-1;0;unknown;no
57;blue-collar;married;primary;no;679;yes;no;unknown;6;jun;78;3;-1;0;unknown;no
29;admin.;married;secondary;no;1489;yes;no;cellular;20;apr;399;1;-1;0;unknown;no
36;admin.;married;secondary;no;176;yes;no;unknown;23;may;111;1;-1;0;unknown;no
32;self-employed;single;secondary;no;1259;no;no;cellular;25;jul;184;2;-1;0;unknown;no
39;blue-collar;married;secondary;no;4777;yes;no;cellular;20;nov;103;1;-1;0;unknown;no
31;blue-collar;single;primary;no;859;yes;no;unknown;2;jun;80;1;-1;0;unknown;no
51;technician;married;secondary;no;4924;yes;no;unknown;30;may;448;1;-1;0;unknown;no
42;technician;married;secondary;no;-350;yes;yes;unknown;30;may;149;1;-1;0;unknown;no
48;blue-collar;married;secondary;no;264;no;no;cellular;6;feb;439;2;-1;0;unknown;no
40;blue-collar;married;secondary;no;1522;yes;yes;unknown;14;may;168;2;-1;0;unknown;no
66;housemaid;divorced;primary;no;204;no;no;telephone;13;aug;213;1;-1;0;unknown;no
31;blue-collar;married;primary;no;498;yes;yes;cellular;9;jul;445;2;-1;0;unknown;no
27;services;single;secondary;no;1928;no;yes;cellular;15;jul;513;5;-1;0;unknown;no
55;services;married;secondary;no;0;no;no;cellular;8;jul;106;1;-1;0;unknown;no
31;unemployed;married;secondary;no;3242;no;no;unknown;25;jun;292;2;-1;0;unknown;no
34;services;single;tertiary;no;49;yes;no;cellular;4;feb;250;1;-1;0;unknown;no
38;blue-collar;single;primary;no;947;yes;no;cellular;12;may;361;2;-1;0;unknown;no
49;technician;married;tertiary;no;6138;no;no;unknown;20;jun;100;3;-1;0;unknown;no
33;services;single;tertiary;no;1268;yes;no;cellular;3;jun;2219;1;28;2;failure;no
51;blue-collar;married;primary;no;0;no;no;cellular;20;nov;85;1;-1;0;unknown;no
39;management;single;tertiary;no;1428;yes;no;cellular;6;may;278;1;-1;0;unknown;no
34;entrepreneur;married;secondary;no;4659;yes;no;unknown;30;aug;28;1;-1;0;unknown;no
47;technician;divorced;tertiary;no;694;yes;no;cellular;11;may;1001;4;-1;0;unknown;no
57;blue-collar;married;secondary;no;1412;yes;no;cellular;9;apr;89;1;330;1;failure;no
43;entrepreneur;single;unknown;no;323;no;no;cellular;28;jan;159;1;226;1;success;no
33;management;married;tertiary;no;334;no;no;cellular;25;nov;87;1;-1;0;unknown;no
38;blue-collar;married;primary;no;-41;yes;no;cellular;21;jul;68;10;-1;0;unknown;no
44;blue-collar;married;primary;no;2470;no;no;telephone;21;jul;19;1;-1;0;unknown;no
32;blue-collar;single;secondary;no;3044;yes;no;cellular;20;apr;533;1;-1;0;unknown;no
57;management;married;tertiary;no;105;no;no;cellular;9;feb;415;4;-1;0;unknown;no
38;services;married;secondary;yes;-242;yes;yes;unknown;20;may;236;2;-1;0;unknown;no
25;student;married;tertiary;no;4923;yes;yes;cellular;4;may;78;4;74;14;failure;no
31;management;married;tertiary;no;4945;no;no;cellular;11;aug;445;1;-1;0;unknown;no
31;blue-collar;single;primary;no;435;yes;no;unknown;7;may;159;2;-1;0;unknown;no
55;services;married;secondary;no;3546;yes;yes;cellular;18;nov;588;1;110;2;failure;no
33;entrepreneur;married;tertiary;no;2179;yes;yes;cellular;7;may;217;1;167;2;other;no
34;admin.;married;tertiary;no;221;yes;no;unknown;8;may;185;4;-1;0;unknown;no
37;management;single;tertiary;no;1093;yes;no;cellular;21;nov;21;6;113;2;other;no
34;technician;married;tertiary;no;0;no;no;cellular;20;aug;129;2;-1;0;unknown;no
26;services;divorced;secondary;no;74;yes;no;unknown;23;may;106;6;-1;0;unknown;no
33;services;married;secondary;no;0;yes;yes;cellular;7;may;172;2;-1;0;unknown;no
51;management;married;tertiary;yes;0;no;yes;cellular;29;jul;204;6;-1;0;unknown;no
32;management;married;tertiary;no;2976;yes;no;unknown;21;may;174;1;-1;0;unknown;no
30;admin.;married;secondary;no;401;no;no;cellular;19;nov;50;1;-1;0;unknown;no
38;blue-collar;single;secondary;no;-56;yes;yes;unknown;6;jun;247;2;-1;0;unknown;no
57;services;married;secondary;no;84;yes;no;unknown;15;may;59;1;-1;0;unknown;no
52;services;married;secondary;no;108;yes;no;unknown;15;may;543;12;-1;0;unknown;no
32;technician;married;tertiary;no;52;yes;yes;cellular;5;may;188;1;-1;0;unknown;no
34;technician;married;tertiary;no;1611;yes;no;cellular;11;may;490;2;-1;0;unknown;no
48;management;divorced;tertiary;no;700;yes;no;cellular;29;aug;488;2;-1;0;unknown;no
34;self-employed;single;tertiary;no;2800;yes;no;unknown;14;may;668;1;-1;0;unknown;no
44;blue-collar;married;secondary;no;5414;no;no;cellular;30;jul;166;4;-1;0;unknown;no
42;blue-collar;married;secondary;no;1657;yes;yes;cellular;17;nov;155;1;-1;0;unknown;no
32;management;single;tertiary;no;1962;no;no;cellular;13;jan;130;1;-1;0;unknown;no
40;entrepreneur;married;secondary;no;50;no;no;cellular;26;aug;63;6;-1;0;unknown;no
40;blue-collar;married;primary;no;3705;yes;no;cellular;14;may;23;1;332;1;failure;no
31;technician;single;secondary;no;754;no;no;cellular;7;aug;145;2;-1;0;unknown;no
26;blue-collar;married;secondary;no;1702;yes;yes;cellular;18;may;21;1;-1;0;unknown;no
52;admin.;married;secondary;no;722;no;no;cellular;26;oct;99;2;185;3;failure;no
37;management;married;tertiary;no;751;yes;no;cellular;2;feb;186;4;-1;0;unknown;no
30;self-employed;single;tertiary;no;48;no;no;cellular;27;may;144;2;187;1;failure;no
59;housemaid;married;primary;no;5501;no;no;unknown;9;jun;172;4;-1;0;unknown;no
42;admin.;married;secondary;no;323;yes;yes;unknown;8;may;280;2;-1;0;unknown;no
47;admin.;married;secondary;no;411;yes;no;cellular;13;may;157;1;-1;0;unknown;no
38;blue-collar;married;primary;no;14;yes;yes;cellular;12;may;317;2;-1;0;unknown;no
52;management;single;tertiary;no;2076;yes;no;unknown;29;may;112;1;-1;0;unknown;no
32;blue-collar;married;secondary;no;523;yes;no;unknown;23;may;116;5;-1;0;unknown;no
26;services;single;secondary;no;-224;yes;yes;unknown;3;jun;189;1;-1;0;unknown;no
32;management;single;tertiary;no;574;yes;no;cellular;20;nov;171;1;127;2;failure;no
38;management;married;tertiary;no;546;no;no;cellular;22;aug;82;2;-1;0;unknown;no
53;entrepreneur;married;tertiary;no;71;no;yes;cellular;29;jan;86;1;-1;0;unknown;no
37;technician;divorced;secondary;no;566;yes;no;cellular;6;aug;168;2;-1;0;unknown;no
35;technician;married;secondary;no;0;no;no;cellular;14;jul;125;2;-1;0;unknown;no
49;blue-collar;married;unknown;no;100;yes;no;cellular;11;may;143;2;347;1;failure;no
51;blue-collar;married;primary;no;1491;yes;no;unknown;29;may;206;3;-1;0;unknown;no
48;management;married;secondary;no;4415;yes;no;cellular;18;nov;271;1;102;6;failure;no
42;blue-collar;married;primary;no;3;no;no;unknown;18;jun;45;3;-1;0;unknown;no
53;housemaid;married;primary;no;3166;no;no;unknown;20;jun;14;12;-1;0;unknown;no
47;admin.;divorced;secondary;no;106;yes;no;unknown;15;may;303;1;-1;0;unknown;no
58;blue-collar;married;primary;no;5445;yes;no;cellular;14;apr;391;1;-1;0;unknown;no
34;entrepreneur;married;secondary;no;3119;yes;no;cellular;20;nov;505;1;183;4;failure;no
35;retired;married;primary;no;329;no;yes;cellular;8;jul;520;3;-1;0;unknown;no
36;services;married;secondary;no;335;yes;no;unknown;9;may;339;2;-1;0;unknown;no
30;technician;married;secondary;no;616;yes;no;cellular;6;may;19;1;-1;0;unknown;no
35;blue-collar;married;primary;no;883;yes;yes;unknown;20;jun;18;5;-1;0;unknown;no
30;technician;married;secondary;no;66;no;yes;cellular;5;aug;239;1;-1;0;unknown;no
46;self-employed;married;tertiary;no;917;no;no;cellular;9;jul;389;5;-1;0;unknown;no
33;admin.;single;secondary;no;572;yes;no;cellular;30;jan;1296;2;-1;0;unknown;no
27;blue-collar;single;secondary;no;137;no;yes;cellular;25;jul;359;1;-1;0;unknown;no
48;blue-collar;single;secondary;no;8982;yes;no;unknown;14;may;628;1;-1;0;unknown;no
31;admin.;single;secondary;no;40;no;no;cellular;4;aug;158;1;104;2;failure;no
51;blue-collar;married;primary;no;864;yes;no;cellular;13;may;321;1;-1;0;unknown;no
55;management;married;tertiary;no;13578;no;no;cellular;29;oct;247;2;-1;0;unknown;no
50;services;married;secondary;no;107;yes;no;unknown;9;may;71;4;-1;0;unknown;no
56;blue-collar;married;primary;no;1399;yes;no;unknown;12;may;80;4;-1;0;unknown;no
27;management;single;tertiary;no;6791;no;no;telephone;22;mar;174;2;229;28;success;no
32;technician;married;tertiary;no;587;no;no;cellular;20;aug;212;4;-1;0;unknown;no
36;technician;married;secondary;no;1975;no;no;cellular;18;jul;835;1;-1;0;unknown;no
31;blue-collar;single;secondary;no;4;no;no;cellular;16;apr;148;2;182;3;other;no
52;blue-collar;married;secondary;no;8180;yes;no;cellular;13;apr;81;1;144;1;failure;no
35;technician;divorced;secondary;no;3549;yes;no;cellular;13;aug;250;4;-1;0;unknown;no
39;technician;single;tertiary;no;21;yes;no;unknown;23;may;58;1;-1;0;unknown;no
33;technician;married;tertiary;no;16992;yes;no;unknown;29;may;58;1;-1;0;unknown;no
30;management;single;tertiary;no;0;no;no;cellular;25;aug;144;18;-1;0;unknown;no
33;technician;single;secondary;no;1769;yes;no;cellular;18;nov;273;1;182;1;failure;no
38;technician;married;secondary;no;728;yes;no;cellular;18;nov;286;1;181;2;other;no
34;entrepreneur;married;tertiary;no;1076;yes;no;cellular;4;may;1121;3;88;10;success;no
38;blue-collar;married;primary;no;406;yes;no;cellular;25;jul;460;5;-1;0;unknown;no
25;entrepreneur;married;tertiary;no;37;yes;yes;unknown;8;may;453;2;-1;0;unknown;no
34;technician;single;secondary;no;201;no;no;cellular;22;jul;257;2;-1;0;unknown;no
41;technician;single;secondary;no;214;no;no;cellular;11;aug;228;2;-1;0;unknown;no
36;blue-collar;married;secondary;no;0;yes;no;cellular;17;jul;72;1;-1;0;unknown;no
42;management;married;tertiary;no;-671;no;no;cellular;28;aug;80;2;-1;0;unknown;no
45;management;single;tertiary;no;5769;no;no;cellular;20;nov;59;3;-1;0;unknown;no
37;services;married;secondary;no;3321;no;no;unknown;16;jun;215;3;-1;0;unknown;no
47;blue-collar;married;primary;no;1112;yes;no;cellular;13;may;129;1;-1;0;unknown;no
43;management;divorced;tertiary;no;38;yes;no;cellular;25;jul;197;6;-1;0;unknown;no
50;unemployed;married;secondary;no;-13;yes;no;unknown;14;may;554;1;-1;0;unknown;no
39;self-employed;single;unknown;no;0;no;no;unknown;20;jun;13;11;-1;0;unknown;no
38;self-employed;married;secondary;no;736;yes;no;unknown;20;may;775;1;-1;0;unknown;no
48;blue-collar;single;secondary;no;44;yes;no;unknown;6;may;153;1;-1;0;unknown;no
33;blue-collar;married;primary;no;309;yes;no;cellular;15;may;42;4;-1;0;unknown;no
29;blue-collar;married;secondary;no;1958;yes;no;cellular;18;may;112;4;349;1;failure;no
53;services;married;secondary;no;4994;no;no;cellular;18;aug;62;6;-1;0;unknown;no
39;blue-collar;married;secondary;no;293;yes;no;unknown;23;may;160;3;-1;0;unknown;no
35;housemaid;single;unknown;no;4378;no;no;unknown;9;jun;376;3;-1;0;unknown;no
30;admin.;married;secondary;no;215;no;yes;cellular;4;jul;95;2;-1;0;unknown;no
27;student;single;unknown;no;1444;no;no;cellular;4;may;130;1;91;2;failure;no
34;entrepreneur;married;unknown;no;98;no;yes;cellular;4;feb;268;1;-1;0;unknown;no
34;housemaid;married;tertiary;no;5011;yes;no;unknown;9;jun;311;2;-1;0;unknown;no
56;management;married;secondary;no;0;no;no;telephone;18;nov;189;1;-1;0;unknown;no
37;management;married;tertiary;no;115;no;no;cellular;19;aug;78;2;-1;0;unknown;no
47;technician;married;secondary;no;6704;yes;no;cellular;20;nov;37;2;-1;0;unknown;no
59;admin.;married;secondary;no;-198;yes;yes;cellular;8;may;206;1;-1;0;unknown;no
60;retired;married;unknown;no;2150;yes;yes;cellular;9;jul;119;1;-1;0;unknown;no
33;technician;single;tertiary;no;2412;yes;no;cellular;14;may;91;1;356;2;other;no
38;technician;married;secondary;no;0;yes;no;unknown;21;may;73;1;-1;0;unknown;no
28;entrepreneur;married;tertiary;no;59;no;no;cellular;3;feb;330;3;190;6;failure;no
41;entrepreneur;married;primary;no;740;yes;no;unknown;30;may;134;3;-1;0;unknown;no
31;blue-collar;single;secondary;no;369;yes;yes;unknown;27;may;30;8;-1;0;unknown;no
34;management;married;tertiary;no;0;no;no;cellular;20;aug;263;2;-1;0;unknown;no
46;entrepreneur;married;primary;no;5130;yes;yes;cellular;11;may;181;1;-1;0;unknown;no
33;admin.;married;secondary;no;21;no;no;unknown;6;may;189;3;-1;0;unknown;no
59;management;divorced;tertiary;no;893;yes;no;cellular;16;apr;206;4;-1;0;unknown;no
49;blue-collar;married;primary;no;247;no;yes;cellular;22;jul;283;1;-1;0;unknown;no
60;retired;married;tertiary;no;10500;no;no;cellular;19;aug;56;7;-1;0;unknown;no
54;services;married;secondary;no;193;no;no;unknown;6;may;179;1;-1;0;unknown;no
33;admin.;married;secondary;no;0;no;no;unknown;19;may;326;2;-1;0;unknown;no
41;management;divorced;tertiary;no;4329;yes;no;cellular;13;aug;559;4;-1;0;unknown;no
28;management;single;tertiary;no;4937;yes;no;telephone;13;may;421;3;-1;0;unknown;no
56;management;married;tertiary;no;14344;yes;no;cellular;5;feb;358;1;-1;0;unknown;no
33;management;married;tertiary;no;1412;no;no;cellular;6;feb;433;2;-1;0;unknown;no
40;housemaid;married;secondary;no;4136;yes;no;cellular;11;may;508;3;173;5;failure;no
37;blue-collar;married;secondary;no;362;yes;no;unknown;20;may;277;2;-1;0;unknown;no
32;technician;married;secondary;no;396;yes;no;cellular;14;jul;41;2;-1;0;unknown;no
41;housemaid;divorced;secondary;no;43;yes;no;telephone;17;apr;198;1;-1;0;unknown;no
39;management;married;tertiary;no;-124;no;yes;cellular;22;jul;182;1;-1;0;unknown;no
41;blue-collar;married;unknown;no;665;yes;no;unknown;19;may;142;3;-1;0;unknown;no
31;admin.;married;secondary;no;184;yes;no;unknown;12;may;378;3;-1;0;unknown;no
34;blue-collar;married;secondary;no;7216;yes;no;unknown;26;may;143;2;-1;0;unknown;no
33;blue-collar;married;primary;no;28;no;yes;cellular;5;feb;144;2;-1;0;unknown;no
36;management;married;tertiary;no;669;no;no;unknown;9;jun;91;1;-1;0;unknown;no
24;blue-collar;single;secondary;no;8594;yes;no;unknown;28;may;181;1;-1;0;unknown;no
46;technician;married;secondary;no;138;yes;no;cellular;7;apr;226;2;-1;0;unknown;no
31;services;single;secondary;no;0;yes;no;cellular;17;apr;815;2;-1;0;unknown;no
48;blue-collar;single;unknown;no;71;yes;no;unknown;8;may;101;2;-1;0;unknown;no
29;self-employed;married;tertiary;no;476;no;yes;cellular;5;feb;148;1;8;2;other;no
32;entrepreneur;married;secondary;no;390;no;no;cellular;30;nov;152;1;-1;0;unknown;no
37;admin.;married;tertiary;no;23;yes;no;telephone;28;may;71;1;90;1;other;no
40;services;married;secondary;no;-116;yes;no;unknown;29;may;176;3;-1;0;unknown;no
38;management;married;tertiary;no;3228;no;no;cellular;27;aug;123;8;-1;0;unknown;no
51;blue-collar;married;primary;no;40;yes;no;cellular;13;may;79;1;370;1;failure;no
55;blue-collar;married;primary;no;1512;no;no;cellular;11;aug;262;4;-1;0;unknown;no
37;management;single;tertiary;no;23867;no;no;unknown;20;may;188;3;-1;0;unknown;no
26;admin.;single;secondary;no;81;no;yes;cellular;10;jul;604;1;-1;0;unknown;no
39;housemaid;married;secondary;no;953;no;no;cellular;30;jan;23;6;232;3;other;no
30;technician;single;secondary;no;363;yes;no;unknown;16;jun;136;8;-1;0;unknown;no
47;management;married;tertiary;no;296;yes;no;cellular;8;may;500;1;-1;0;unknown;no
44;management;married;tertiary;no;3091;yes;no;unknown;17;jun;331;4;-1;0;unknown;no
28;management;single;tertiary;no;2253;yes;no;unknown;18;jun;906;2;-1;0;unknown;no
53;blue-collar;married;secondary;no;1140;yes;no;unknown;15;may;241;32;-1;0;unknown;no
50;management;married;tertiary;no;1759;no;no;cellular;19;aug;101;2;-1;0;unknown;no
68;retired;married;tertiary;no;2820;no;no;cellular;28;aug;109;2;-1;0;unknown;no
37;entrepreneur;married;tertiary;no;555;no;no;cellular;7;jul;104;2;-1;0;unknown;no
52;entrepreneur;divorced;secondary;no;302;no;no;unknown;19;jun;169;2;-1;0;unknown;no
34;technician;divorced;secondary;no;8;yes;no;cellular;6;may;569;2;-1;0;unknown;no
59;retired;divorced;tertiary;no;1197;yes;no;unknown;9;jun;329;4;-1;0;unknown;no
33;technician;married;secondary;no;956;yes;yes;cellular;20;aug;120;2;-1;0;unknown;no
47;technician;married;secondary;no;52;no;no;cellular;20;aug;881;4;-1;0;unknown;no
